,date,value
199,1972-10-01,26146.0
200,1972-07-01,25783.0
201,1972-04-01,25608.0
202,1972-01-01,25099.0
203,1971-10-01,24705.0
204,1971-07-01,24723.0
205,1971-04-01,24597.0
206,1971-01-01,24535.0
207,1970-10-01,23960.0
208,1970-07-01,24303.0
209,1970-04-01,24163.0
210,1970-01-01,24204.0
211,1969-10-01,24300.0
212,1969-07-01,24491.0
213,1969-04-01,24399.0
214,1969-01-01,24380.0
215,1968-10-01,24054.0
216,1968-07-01,24025.0
217,1968-04-01,23905.0
218,1968-01-01,23566.0
219,1967-10-01,23144.0
220,1967-07-01,23035.0
221,1967-04-01,22883.0
222,1967-01-01,22926.0
223,1966-10-01,22780.0
224,1966-07-01,22664.0
225,1966-04-01,22543.0
226,1966-01-01,22525.0
227,1965-10-01,22044.0
228,1965-07-01,21618.0
229,1965-04-01,21219.0
230,1965-01-01,21011.0
231,1964-10-01,20571.0
232,1964-07-01,20580.0
233,1964-04-01,20337.0
234,1964-01-01,20182.0
235,1963-10-01,19827.0
236,1963-07-01,19774.0
237,1963-04-01,19422.0
238,1963-01-01,19269.0
239,1962-10-01,19124.0
240,1962-07-01,19138.0
241,1962-04-01,18979.0
242,1962-01-01,18875.0
243,1961-10-01,18610.0
244,1961-07-01,18331.0
245,1961-04-01,18061.0
246,1961-01-01,17828.0
247,1960-10-01,17768.0
248,1960-07-01,18070.0
249,1960-04-01,18072.0
250,1960-01-01,18279.0
251,1959-10-01,17983.0
252,1959-07-01,18011.0
253,1959-04-01,18075.0
254,1959-01-01,17745.0
255,1958-10-01,17486.0
256,1958-07-01,17166.0
257,1958-04-01,16850.0
258,1958-01-01,16805.0
259,1957-10-01,17317.0
260,1957-07-01,17578.0
261,1957-04-01,17485.0
262,1957-01-01,17595.0
263,1956-10-01,17562.0
264,1956-07-01,17364.0
265,1956-04-01,17461.0
266,1956-01-01,17388.0
267,1955-10-01,17528.0
268,1955-07-01,17508.0
269,1955-04-01,17353.0
270,1955-01-01,17144.0
271,1954-10-01,16737.0
272,1954-07-01,16496.0
273,1954-04-01,16387.0
274,1954-01-01,16436.0
275,1953-10-01,16586.0
276,1953-07-01,16920.0
277,1953-04-01,17093.0
