date,Close
1993-06-01,97.37999725341797
1993-07-01,98.08999633789062
1993-08-01,101.4000015258789
1993-09-01,99.58999633789062
1993-10-01,100.5999984741211
1993-11-01,101.04000091552734
1993-12-01,105.0
1994-01-01,109.55000305175781
1994-02-01,107.31999969482422
1994-03-01,102.2699966430664
1994-04-01,101.0999984741211
1994-05-01,101.70999908447266
1994-06-01,98.95999908447266
1994-07-01,102.41000366210938
1994-08-01,105.08999633789062
1994-09-01,100.69000244140625
1994-10-01,102.12000274658203
1994-11-01,95.58000183105469
1994-12-01,100.0
1995-01-01,101.91999816894531
1995-02-01,107.29000091552734
1995-03-01,110.83999633789062
1995-04-01,114.23999786376953
1995-05-01,116.73999786376953
1995-06-01,118.58000183105469
1995-07-01,123.87000274658203
1995-08-01,122.47000122070312
1995-09-01,125.41999816894531
1995-10-01,124.08000183105469
1995-11-01,132.6300048828125
1995-12-01,135.92999267578125
1996-01-01,140.25
1996-02-01,141.88999938964844
1996-03-01,145.32000732421875
1996-04-01,147.97999572753906
1996-05-01,151.27000427246094
1996-06-01,151.47999572753906
1996-07-01,144.4499969482422
1996-08-01,148.19000244140625
1996-09-01,157.60000610351562
1996-10-01,160.13999938964844
1996-11-01,171.24000549316406
1996-12-01,166.8300018310547
1997-01-01,171.88999938964844
1997-02-01,171.58999633789062
1997-03-01,166.39999389648438
1997-04-01,176.1199951171875
1997-05-01,188.9499969482422
1997-06-01,199.7899932861328
1997-07-01,212.97000122070312
1997-08-01,199.6300048828125
1997-09-01,209.02000427246094
1997-10-01,194.69000244140625
1997-11-01,206.8000030517578
1997-12-01,208.5500030517578
1998-01-01,210.24000549316406
1998-02-01,223.36000061035156
1998-03-01,235.55999755859375
1998-04-01,230.74000549316406
1998-05-01,223.02999877929688
1998-06-01,226.94000244140625
1998-07-01,215.89999389648438
1998-08-01,187.47999572753906
1998-09-01,193.58999633789062
1998-10-01,212.11000061035156
1998-11-01,220.2100067138672
1998-12-01,227.92999267578125
1999-01-01,231.5399932861328
1999-02-01,227.32000732421875
1999-03-01,236.25
1999-04-01,256.3699951171875
1999-05-01,248.63999938964844
1999-06-01,264.92999267578125
1999-07-01,254.97000122070312
1999-08-01,252.25999450683594
1999-09-01,251.02999877929688
1999-10-01,256.9700012207031
1999-11-01,248.2100067138672
1999-12-01,273.3800048828125
2000-01-01,248.39999389648438
2000-02-01,237.5
2000-03-01,269.3500061035156
2000-04-01,274.17999267578125
2000-05-01,272.32000732421875
2000-06-01,265.5400085449219
2000-07-01,267.8500061035156
2000-08-01,291.92999267578125
2000-09-01,288.1300048828125
2000-10-01,295.5899963378906
2000-11-01,282.8699951171875
2000-12-01,285.7699890136719
2001-01-01,282.80999755859375
2001-02-01,278.4599914550781
2001-03-01,255.02000427246094
2001-04-01,286.1000061035156
2001-05-01,294.3900146484375
2001-06-01,282.6499938964844
2001-07-01,272.94000244140625
2001-08-01,260.92999267578125
2001-09-01,228.58999633789062
2001-10-01,233.1199951171875
2001-11-01,254.6300048828125
2001-12-01,265.7699890136719
2002-01-01,251.6699981689453
2002-02-01,257.5
2002-03-01,261.3500061035156
2002-04-01,236.8699951171875
2002-05-01,237.2100067138672
2002-06-01,223.2899932861328
2002-07-01,213.72000122070312
2002-08-01,208.8300018310547
2002-09-01,183.41000366210938
2002-10-01,190.3699951171875
2002-11-01,202.2100067138672
2002-12-01,192.5
2003-01-01,183.11000061035156
2003-02-01,179.75
2003-03-01,181.94000244140625
2003-04-01,201.22000122070312
2003-05-01,206.4600067138672
2003-06-01,209.75
2003-07-01,215.72999572753906
2003-08-01,224.57000732421875
2003-09-01,218.2899932861328
2003-10-01,230.49000549316406
2003-11-01,233.6300048828125
2003-12-01,249.74000549316406
2004-01-01,252.42999267578125
2004-02-01,249.6300048828125
2004-03-01,246.16000366210938
2004-04-01,245.7100067138672
2004-05-01,251.22000122070312
2004-06-01,265.7799987792969
2004-07-01,260.17999267578125
2004-08-01,259.239990234375
2004-09-01,264.4800109863281
2004-10-01,267.30999755859375
2004-11-01,282.55999755859375
2004-12-01,289.57000732421875
2005-01-01,281.7099914550781
2005-02-01,282.9599914550781
2005-03-01,283.6600036621094
2005-04-01,274.9599914550781
2005-05-01,281.07000732421875
2005-06-01,272.8900146484375
2005-07-01,281.9599914550781
2005-08-01,275.1099853515625
2005-09-01,278.1700134277344
2005-10-01,274.9800109863281
2005-11-01,290.260009765625
2005-12-01,290.6000061035156
2006-01-01,289.2799987792969
2006-02-01,296.1300048828125
2006-03-01,309.5299987792969
2006-04-01,315.7200012207031
2006-05-01,310.1499938964844
2006-06-01,308.1000061035156
2006-07-01,291.739990234375
2006-08-01,295.1499938964844
2006-09-01,306.2900085449219
2006-10-01,313.2900085449219
2006-11-01,320.010009765625
2006-12-01,322.6300048828125
2007-01-01,326.8399963378906
2007-02-01,321.8800048828125
2007-03-01,324.510009765625
2007-04-01,339.79998779296875
2007-05-01,354.57000732421875
2007-06-01,354.5
2007-07-01,358.0299987792969
2007-08-01,357.3299865722656
2007-09-01,373.4800109863281
2007-10-01,371.3299865722656
2007-11-01,357.4700012207031
2007-12-01,354.3500061035156
2008-01-01,338.5400085449219
2008-02-01,328.1300048828125
2008-03-01,338.510009765625
2008-04-01,343.0400085449219
2008-05-01,345.82000732421875
2008-06-01,302.6499938964844
2008-07-01,307.94000244140625
2008-08-01,313.1099853515625
2008-09-01,275.04998779296875
2008-10-01,222.99000549316406
2008-11-01,206.02999877929688
2008-12-01,207.2100067138672
2009-01-01,180.99000549316406
2009-02-01,148.49000549316406
2009-03-01,162.10000610351562
2009-04-01,190.8300018310547
2009-05-01,194.19000244140625
2009-06-01,191.2899932861328
2009-07-01,208.97000122070312
2009-08-01,217.6199951171875
2009-09-01,231.9199981689453
2009-10-01,221.11000061035156
2009-11-01,240.3000030517578
2009-12-01,242.99000549316406
2010-01-01,240.05999755859375
2010-02-01,251.0399932861328
2010-03-01,273.25
2010-04-01,284.42999267578125
2010-05-01,256.4800109863281
2010-06-01,238.2899932861328
2010-07-01,262.8299865722656
2010-08-01,243.5500030517578
2010-09-01,270.82000732421875
2010-10-01,277.80999755859375
2010-11-01,279.95001220703125
2010-12-01,301.1199951171875
2011-01-01,313.3399963378906
2011-02-01,320.2799987792969
2011-03-01,325.79998779296875
2011-04-01,334.55999755859375
2011-05-01,324.5299987792969
2011-06-01,321.8599853515625
2011-07-01,299.25
2011-08-01,278.8399963378906
2011-09-01,252.6199951171875
2011-10-01,287.7699890136719
2011-11-01,287.6400146484375
2011-12-01,292.4700012207031
2012-01-01,312.9100036621094
2012-02-01,319.7799987792969
2012-03-01,324.1000061035156
2012-04-01,319.80999755859375
2012-05-01,299.4800109863281
2012-06-01,309.0
2012-07-01,312.44000244140625
2012-08-01,314.5
2012-09-01,319.30999755859375
2012-10-01,317.2300109863281
2012-11-01,321.45001220703125
2012-12-01,326.010009765625
2013-01-01,347.2200012207031
2013-02-01,356.04998779296875
2013-03-01,360.95001220703125
2013-04-01,358.8500061035156
2013-05-01,375.4200134277344
2013-06-01,371.8399963378906
2013-07-01,390.67999267578125
2013-08-01,379.8999938964844
2013-09-01,400.70001220703125
2013-10-01,420.9200134277344
2013-11-01,434.9100036621094
2013-12-01,452.4599914550781
2014-01-01,431.9700012207031
2014-02-01,447.1600036621094
2014-03-01,450.69000244140625
2014-04-01,457.42999267578125
2014-05-01,465.1400146484375
2014-06-01,465.6099853515625
2014-07-01,446.3999938964844
2014-08-01,464.0
2014-09-01,458.1099853515625
2014-10-01,474.8299865722656
2014-11-01,488.1000061035156
2014-12-01,486.4700012207031
2015-01-01,468.5299987792969
2015-02-01,492.8900146484375
2015-03-01,479.6600036621094
2015-04-01,479.260009765625
2015-05-01,479.4800109863281
2015-06-01,466.3699951171875
2015-07-01,467.0400085449219
2015-08-01,440.67999267578125
2015-09-01,431.7799987792969
2015-10-01,471.1600036621094
2015-11-01,474.0
2015-12-01,463.5299987792969
2016-01-01,436.6199951171875
2016-02-01,451.9200134277344
2016-03-01,483.6400146484375
2016-04-01,487.6499938964844
2016-05-01,483.7099914550781
2016-06-01,487.510009765625
2016-07-01,503.8299865722656
2016-08-01,506.25
2016-09-01,504.8699951171875
2016-10-01,494.44000244140625
2016-11-01,536.3599853515625
2016-12-01,538.0700073242188
2017-01-01,545.4299926757812
2017-02-01,563.989990234375
2017-03-01,559.6300048828125
2017-04-01,569.1799926757812
2017-05-01,575.9500122070312
2017-06-01,582.9199829101562
2017-07-01,582.989990234375
2017-08-01,582.010009765625
2017-09-01,604.3800048828125
2017-10-01,605.2899780273438
2017-11-01,626.6900024414062
2017-12-01,637.8099975585938
2018-01-01,671.3200073242188
2018-02-01,642.760009765625
2018-03-01,624.9500122070312
2018-04-01,607.1699829101562
2018-05-01,623.489990234375
2018-06-01,602.0999755859375
2018-07-01,645.780029296875
2018-08-01,645.719970703125
2018-09-01,659.0700073242188
2018-10-01,587.5
2018-11-01,607.8699951171875
2018-12-01,542.1599731445312
2019-01-01,603.739990234375
2019-02-01,640.3300170898438
2019-03-01,632.3599853515625
2019-04-01,657.969970703125
2019-05-01,604.7999877929688
2019-06-01,651.6900024414062
2019-07-01,655.5700073242188
2019-08-01,636.239990234375
2019-09-01,654.8900146484375
2019-10-01,661.3300170898438
2019-11-01,688.719970703125
2019-12-01,687.5999755859375
2020-01-01,684.1199951171875
2020-02-01,618.3900146484375
2020-03-01,499.1199951171875
2020-04-01,542.3499755859375
2020-05-01,570.1500244140625
2020-06-01,581.0
2020-07-01,605.8800048828125
2020-08-01,656.219970703125
2020-09-01,650.6799926757812
2020-10-01,641.010009765625
2020-11-01,741.25
2020-12-01,749.5399780273438
2021-01-01,717.010009765625
2021-02-01,764.5499877929688
2021-03-01,831.97998046875
2021-04-01,861.510009765625
2021-05-01,886.4400024414062
2021-06-01,866.239990234375
2021-07-01,873.5900268554688
2021-08-01,881.6400146484375
2021-09-01,826.8300170898438
2021-10-01,883.2999877929688
2021-11-01,850.5399780273438
2021-12-01,894.9600219726562
2022-01-01,852.3400268554688
2022-02-01,842.72998046875
2022-03-01,870.4600219726562
2022-04-01,804.5599975585938
2022-05-01,834.8499755859375
