date,Close
1993-05-04,101.83000183105469
1993-05-05,101.5999984741211
1993-05-06,101.70999908447266
1993-05-07,100.87999725341797
1993-05-10,100.12000274658203
1993-05-11,100.4800033569336
1993-05-12,101.6500015258789
1993-05-13,101.4800033569336
1993-05-14,101.01000213623047
1993-05-17,101.41999816894531
1993-05-18,101.11000061035156
1993-05-19,101.4000015258789
1993-05-20,102.0999984741211
1993-05-21,101.37999725341797
1993-05-24,101.75
1993-05-25,102.08999633789062
1993-05-26,102.2300033569336
1993-05-27,103.06999969482422
1993-05-28,102.79000091552734
1993-06-01,103.62999725341797
1993-06-02,103.48999786376953
1993-06-03,103.58999633789062
1993-06-04,103.5
1993-06-07,103.80999755859375
1993-06-08,104.18000030517578
1993-06-09,105.1500015258789
1993-06-10,104.58000183105469
1993-06-11,101.91000366210938
1993-06-14,102.22000122070312
1993-06-15,102.18000030517578
1993-06-16,103.4800033569336
1993-06-17,103.94000244140625
1993-06-18,102.25
1993-06-21,102.80999755859375
1993-06-22,103.2300033569336
1993-06-23,100.9000015258789
1993-06-24,101.01000213623047
1993-06-25,101.18000030517578
1993-06-28,102.23999786376953
1993-06-29,101.87000274658203
1993-06-30,101.69999694824219
1993-07-01,101.37999725341797
1993-07-02,100.08999633789062
1993-07-06,99.26000213623047
1993-07-07,99.62999725341797
1993-07-08,100.19999694824219
1993-07-09,99.80000305175781
1993-07-12,99.87999725341797
1993-07-13,99.94000244140625
1993-07-14,100.0999984741211
1993-07-15,98.7699966430664
1993-07-16,97.94000244140625
1993-07-19,99.25
1993-07-20,99.12000274658203
1993-07-21,99.66999816894531
1993-07-22,99.80999755859375
1993-07-23,100.8499984741211
1993-07-26,101.58999633789062
1993-07-27,102.27999877929688
1993-07-28,102.76000213623047
1993-07-29,102.76000213623047
1993-07-30,102.61000061035156
1993-08-02,103.2300033569336
1993-08-03,102.26000213623047
1993-08-04,101.4000015258789
1993-08-05,100.30999755859375
1993-08-06,100.9800033569336
1993-08-09,101.37999725341797
1993-08-10,101.33000183105469
1993-08-11,101.58999633789062
1993-08-12,102.3499984741211
1993-08-13,102.7300033569336
