date,cpi,unemployment,fund_rate,retail,durables,gdp,SP500,cpi_rate,unemployment_rate,fund_rate_rate,retail_rate,durables_rate,gdp_rate,SP500_rate
1993-12-01,145.8,6.5,2.96,206174,138273,38773.40429586704,465.94545676491475,0.0,-0.015151515151515138,-0.019867549668874163,0.21293093305094724,0.05182565038795062,0.05182565038795062,0.006599793275649191
1994-01-01,146.2,6.6,3.05,145276,131392,38876.0,472.9928574335007,0.00274348422496562,0.01538461538461533,0.03040540540540526,-0.29537187036192736,-0.04976387291806783,-0.04976387291806783,0.015124947708507364
1994-02-01,146.7,6.6,3.25,146332,139057,39003.838588015096,471.5799994217722,0.0034199726402188713,0.0,0.06557377049180335,0.007268922602494454,0.05833688504627377,0.05833688504627377,-0.0029870599302382894
1994-03-01,147.2,6.5,3.34,173562,149256,39172.64251372831,463.8078268299932,0.0034083162917519783,-0.015151515151515138,0.027692307692307683,0.18608370007927189,0.0733440243928749,0.0733440243928749,-0.016481132790425512
1994-04-01,147.4,6.4,3.56,170795,137847,39288.0,447.2321070620888,0.0013586956521740579,-0.01538461538461533,0.06586826347305386,-0.015942429794540303,-0.0764391381251005,-0.0764391381251005,-0.03573833559729933
1994-05-01,147.5,6.1,4.01,175527,140366,39342.48823385727,450.89857264927457,0.0006784260515604323,-0.04687500000000011,0.1264044943820224,0.02770572909043012,0.01827388336343927,0.01827388336343927,0.008198126944130024
1994-06-01,148.0,6.1,4.25,178509,155070,39346.664864302766,454.825908314098,0.003389830508474523,0.0,0.05985037406483795,0.016988839323864635,0.10475471267970882,0.10475471267970882,0.008710020175376032
1994-07-01,148.4,6.1,4.26,173198,119501,39390.0,451.40099945068357,0.002702702702702675,0.0,0.0023529411764704466,-0.029752001299654385,-0.22937383117301868,-0.22937383117301868,-0.007530153407728113
1994-08-01,149.0,6.0,4.47,182445,142852,39487.77459529392,464.2430459727412,0.0040431266846361336,-0.016393442622950727,0.04929577464788726,0.053389762006489594,0.19540422255880707,0.19540422255880707,0.02844930901279641
1994-09-01,149.4,5.9,4.73,175128,153625,39621.56177806572,466.9580920991443,0.0026845637583892135,-0.016666666666666607,0.05816554809843422,-0.04010523719477099,0.07541371489373616,0.07541371489373616,0.005848329124056528
1994-10-01,149.5,5.8,4.76,178642,151572,39720.0,463.81380934942337,0.0006693440428380271,-0.016949152542372947,0.006342494714587588,0.020065323648988276,-0.013363710333604506,-0.013363710333604506,-0.006733543765322203
1994-11-01,149.7,5.6,5.29,184272,150202,39764.071398172164,461.0152398972284,0.0013377926421402897,-0.034482758620689724,0.1113445378151261,0.0315155450565936,-0.009038608714010521,-0.009038608714010521,-0.006033820890586239
1994-12-01,149.7,5.5,5.45,221549,154895,39762.924769760386,455.1866643996466,0.0,-0.017857142857142794,0.030245746691871522,0.20229334896240347,0.031244590617967694,0.031244590617967694,-0.01264291284357788
1995-01-01,150.3,5.6,5.53,158004,143440,39754.0,465.25,0.004008016032064354,0.018181818181818077,0.014678899082568808,-0.28682142550857825,-0.07395332321895476,-0.07395332321895476,0.022108151199082604
1995-02-01,150.9,5.4,5.92,155156,156606,39745.327161586974,481.92473722759047,0.003992015968063756,-0.03571428571428559,0.07052441229656403,-0.018024860130123277,0.09178750697155613,0.09178750697155613,0.03584038092980224
1995-03-01,151.4,5.4,5.98,181910,167745,39738.825192755496,493.1530469811481,0.003313452617627499,0.0,0.01013513513513531,0.17243290623630414,0.0711275430060152,0.0711275430060152,0.02329888649865053
1995-04-01,151.9,5.8,6.05,176635,146225,39760.0,507.9057906301398,0.0033025099075296716,0.07407407407407396,0.011705685618728978,-0.02899785608267824,-0.12828996393335124,-0.12828996393335124,0.029915142447767495
1995-05-01,152.2,5.6,6.01,190269,151770,39815.154548111284,523.8136402476918,0.0019749835418036987,-0.034482758620689724,-0.006611570247933907,0.07718742038667314,0.03792101213882715,0.03792101213882715,0.031320473030669094
1995-06-01,152.5,5.6,6.0,191609,161688,39895.048819215466,539.3540843616832,0.001971090670170872,0.0,-0.0016638935108153063,0.007042660654126509,0.06534888317849386,0.06534888317849386,0.02966788743157389
1995-07-01,152.5,5.7,5.85,182909,123259,39969.0,557.3664978027343,0.0,0.017857142857143016,-0.025000000000000022,-0.0454049653200006,-0.23767379149967838,-0.23767379149967838,0.03339626780126914
1995-08-01,152.9,5.7,5.74,193370,151465,40028.23656701905,559.1100012737771,0.0026229508196722318,0.0,-0.018803418803418737,0.05719237435008662,0.22883521690099706,0.22883521690099706,0.0031281095615112164
1995-09-01,153.2,5.6,5.8,182521,168324,40073.164645616635,578.765493774414,0.0019620667102679956,-0.01754385964912286,0.010452961672473782,-0.0561048766613228,0.11130624236622322,0.11130624236622322,0.03515496495476267
1995-10-01,153.7,5.5,5.76,184276,158469,40117.0,582.9181823730469,0.0032637075718016106,-0.017857142857142794,-0.006896551724137945,0.009615331934407445,-0.05854780067013621,-0.05854780067013621,0.007175079791905237
1995-11-01,153.6,5.6,5.8,193405,156881,40158.52718358037,595.5323806036087,-0.0006506180871828082,0.018181818181818077,0.00694444444444442,0.04953982070372698,-0.010020887365983278,-0.010020887365983278,0.021639740553656583
1995-12-01,153.5,5.6,5.6,227552,163769,40208.53608591269,614.5709991455078,-0.0006510416666666297,0.0,-0.034482758620689724,0.17655696595227632,0.043905890451998664,0.043905890451998664,0.031969073659105396
1996-01-01,154.4,5.6,5.56,167372,150440,40317.0,614.4200051047585,0.005863192182410382,0.0,-0.0071428571428571175,-0.2644670229222331,-0.08138902966983985,-0.08138902966983985,-0.0002456901496479258
1996-02-01,154.9,5.5,5.22,173941,159185,40479.64833091884,649.5420043945312,0.0032383419689119286,-0.017857142857142794,-0.0611510791366906,0.03924790287503277,0.05812948683860686,0.05812948683860686,0.057162851140864834
1996-03-01,155.7,5.5,5.31,191851,176264,40703.158584468394,647.0747593470982,0.005164622336991442,0.0,0.01724137931034475,0.10296594822382299,0.10729025976065576,0.10729025976065576,-0.0037984380236238957
1996-04-01,156.3,5.6,5.22,191886,155093,40873.0,647.1728544689361,0.003853564547206423,0.018181818181818077,-0.016949152542372836,0.00018243324246425274,-0.12010960831480055,-0.12010960831480055,0.00015159781836771025
1996-05-01,156.6,5.6,5.24,205797,163769,40982.56766225674,661.2304548783736,0.0019193857965449368,0.0,0.003831417624521105,0.07249616960070049,0.055940629170884604,0.055940629170884604,0.021721554469358972
1996-06-01,156.7,5.3,5.27,196842,172897,41035.79917892995,668.4989929199219,0.0006385696040867028,-0.05357142857142849,0.005725190839694472,-0.04351375384480827,0.05573704425135406,0.05573704425135406,0.010992442934113278
1996-07-01,157.0,5.5,5.4,197140,138374,41106.0,644.0704539905895,0.0019144862795150708,0.037735849056603765,0.024667931688804767,0.001513904552890244,-0.19967379422430698,-0.19967379422430698,-0.03654237207244171
1996-08-01,157.3,5.1,5.22,204270,153637,41203.2046594564,662.6822787198154,0.0019108280254778176,-0.07272727272727275,-0.03333333333333344,0.03616719082885256,0.1103025134779656,0.1103025134779656,0.028897187588576845
1996-09-01,157.8,5.2,5.3,189424,174797,41315.29429737984,674.885498046875,0.0031786395422759295,0.019607843137255054,0.015325670498084198,-0.07267831791256674,0.13772724018302873,0.13772724018302873,0.018414887071726227
1996-10-01,158.3,5.2,5.24,201927,169459,41401.0,701.4556539784307,0.003168567807350975,0.0,-0.011320754716981019,0.06600536362868481,-0.030538281549454482,-0.030538281549454482,0.03936987238346368
1996-11-01,158.6,5.4,5.31,203621,168650,41447.10172888195,735.6690063476562,0.0018951358180667732,0.03846153846153855,0.013358778625954137,0.008389170343737984,-0.004774016133696102,-0.004774016133696102,0.048774790216856045
1996-12-01,158.6,5.4,5.29,237478,166228,41470.5437324432,743.249040876116,0.0,0.0,-0.0037664783427494575,0.16627459839603964,-0.014361102875778187,-0.014361102875778187,0.010303593685551782
1997-01-01,159.1,5.3,5.25,181073,155358,41558.0,766.216816295277,0.0031525851197982124,-0.0185185185185186,-0.007561436672967825,-0.237516738392609,-0.0653921120388864,-0.0653921120388864,0.03090185678825419
1997-02-01,159.6,5.2,5.19,178428,172311,41705.57925246985,798.3842163085938,0.00314267756128217,-0.01886792452830177,-0.011428571428571344,-0.014607368298973356,0.10912215656741209,0.10912215656741209,0.04198211175897826
1997-03-01,160.0,5.2,5.39,203750,180530,41931.688257443784,792.1555023193359,0.0025062656641603454,0.0,0.038535645472061564,0.14191718788530938,0.04769863792793272,0.04769863792793272,-0.007801649709530678
1997-04-01,160.2,5.1,5.51,199219,170687,42128.0,763.9281865900213,0.0012499999999999734,-0.019230769230769384,0.02226345083487935,-0.022238036809815953,-0.054522793995457786,-0.054522793995457786,-0.035633553824556574
1997-05-01,160.1,4.9,5.5,211516,165694,42290.486944155025,833.0914306640625,-0.0006242197253433224,-0.039215686274509665,-0.001814882032667886,0.061726040186929954,-0.02925237422885163,-0.02925237422885163,0.09053631648645943
1997-06-01,160.3,5.0,5.56,205491,187205,42411.17381607503,876.2861909412202,0.0012492192379762734,0.020408163265306145,0.010909090909090757,-0.02848484275421248,0.12982365082622183,0.12982365082622183,0.05184876315763676
1997-07-01,160.5,4.9,5.52,208856,150782,42514.0,925.2945445667614,0.0012476606363067688,-0.019999999999999907,-0.007194244604316502,0.0163754130351208,-0.1945621110547261,-0.1945621110547261,0.05592733758921975
1997-08-01,160.8,4.8,5.54,211952,170465,42597.21768066635,927.7357119605655,0.0018691588785046953,-0.020408163265306256,0.0036231884057971175,0.014823610525912523,0.13053945431152258,0.13053945431152258,0.002638259793206865
1997-09-01,161.2,4.9,5.54,201415,190959,42663.47104179739,937.0242861793155,0.0024875621890545485,0.02083333333333348,0.0,-0.04971408620819806,0.12022409292230085,0.12022409292230085,0.010012090834706111
1997-10-01,161.6,4.7,5.5,210145,183393,42745.0,951.1595618206521,0.002481389578163906,-0.04081632653061229,-0.0072202166064981865,0.043343345828265045,-0.039621070491571486,-0.039621070491571486,0.015085282046394699
1997-11-01,161.5,4.6,5.52,207533,185230,42840.93465111214,938.9236899928043,-0.0006188118811880639,-0.021276595744680993,0.0036363636363636598,-0.012429512955340338,0.010016740006434377,0.010016740006434377,-0.012864163195107525
1997-12-01,161.3,4.7,5.5,249389,179906,42954.448893443034,962.3654563210227,-0.0012383900928791824,0.021739130434782705,-0.0036231884057970065,0.20168358767039463,-0.028742644280084217,-0.028742644280084217,0.024966636349752935
1998-01-01,161.6,4.6,5.56,187445,164391,43062.0,963.3590026855469,0.0018598884066955979,-0.021276595744680993,0.010909090909090757,-0.24838304816972678,-0.08623948061765585,-0.08623948061765585,0.0010324002778761
1998-02-01,161.9,4.6,5.51,183767,182332,43150.866805390186,1023.7421136153372,0.0018564356435644136,0.0,-0.008992805755395628,-0.01962175571500968,0.10913614492277568,0.10913614492277568,0.06267975984182517
1998-03-01,162.2,4.7,5.49,207973,193649,43242.71770890887,1076.8277310458097,0.0018529956763433386,0.021739130434782705,-0.003629764065335661,0.1317211468870907,0.06206809556194193,0.06206809556194193,0.05185448241745294
1998-04-01,162.5,4.3,5.45,212262,178239,43342.0,1112.1961960565477,0.0018495684340320562,-0.08510638297872353,-0.007285974499089298,0.020622869314766756,-0.07957696657354285,-0.07957696657354285,0.03284505403328386
1998-05-01,162.8,4.4,5.49,221155,175154,43458.732240081335,1108.4169982910157,0.0018461538461538307,0.023255813953488413,0.007339449541284404,0.04189633566064588,-0.017308220984184164,-0.017308220984184164,-0.0033979596216312524
1998-06-01,163.0,4.5,5.56,220867,187991,43587.255130217716,1108.389531915838,0.0012285012285011554,0.022727272727272707,0.012750455373406133,-0.0013022540751961298,0.07328979069847108,0.07328979069847108,-2.477982133086698e-05
1998-07-01,163.2,4.5,5.54,217687,145785,43748.0,1156.5772705078125,0.0012269938650306678,0.0,-0.003597122302158251,-0.014397805013877107,-0.2245107478549505,-0.2245107478549505,0.043475454435844885
1998-08-01,163.4,4.5,5.55,216605,173662,43939.106666596235,1074.6204717726935,0.001225490196078427,0.0,0.0018050541516245744,-0.0049704392085885285,0.1912199471824947,0.1912199471824947,-0.07086149868666769
1998-09-01,163.6,4.6,5.51,208915,193961,44144.15188619632,1020.6400001162574,0.001223990208078174,0.022222222222222143,-0.007207207207207245,-0.03550241222501793,0.1168879777959484,0.1168879777959484,-0.05023212666644061
1998-10-01,164.0,4.5,5.07,220499,181357,44321.0,1032.470009543679,0.0024449877750611915,-0.021739130434782483,-0.07985480943738643,0.05544838810042352,-0.0649821355839576,-0.0649821355839576,0.011590775813287824
1998-11-01,164.0,4.4,4.83,218969,177925,44449.43626186843,1144.4334838867187,0.0,-0.022222222222222143,-0.047337278106508895,-0.006938806978716405,-0.01892400072784617,-0.01892400072784617,0.10844235019719761
1998-12-01,163.9,4.4,4.68,265618,185472,44542.83402519412,1190.0509033203125,-0.0006097560975609762,0.0,-0.03105590062111807,0.2130392886664323,0.04241674863004086,0.04241674863004086,0.03986026280764543
1999-01-01,164.3,4.3,4.63,196810,171934,44627.0,1248.7747353001644,0.0024405125076265577,-0.022727272727272818,-0.010683760683760646,-0.25904870904833255,-0.07299214975845414,-0.07299214975845414,0.049345647161822104
1999-02-01,164.5,4.4,4.76,199451,185255,44699.79078854053,1246.5821147717927,0.0012172854534386879,0.023255813953488413,0.02807775377969768,0.013419033585691853,0.07747740412018556,0.07747740412018556,-0.0017558174956547878
1999-03-01,165.0,4.2,4.81,230230,204755,44779.803222023686,1281.663913892663,0.003039513677811634,-0.045454545454545525,0.010504201680672232,0.1543186045695435,0.10526031686054349,0.10526031686054349,0.028142389261932133
1999-04-01,166.2,4.3,4.74,227109,180224,44876.0,1334.7566615513392,0.0072727272727270975,0.023809523809523725,-0.014553014553014387,-0.013556009208183117,-0.11980659812947181,-0.11980659812947181,0.04142485957759634
1999-05-01,166.2,4.2,4.74,237462,182326,44998.677354848245,1332.0740112304688,0.0,-0.023255813953488302,0.0,0.04558604018334811,0.011663263494318121,0.011663263494318121,-0.0020098422417704764
1999-06-01,166.2,4.3,4.76,236830,198372,45141.71274898198,1322.552734375,0.0,0.023809523809523725,0.00421940928270037,-0.0026614784681338044,0.08800719590184625,0.08800719590184625,-0.007147708592162849
1999-07-01,166.7,4.3,4.99,236992,159656,45326.0,1380.990001860119,0.0030084235860408093,0.0,0.04831932773109249,0.0006840349617869279,-0.1951686729982054,-0.1951686729982054,0.044185207868278065
1999-08-01,167.1,4.2,5.07,240478,186590,45549.25158660733,1327.488653009588,0.002399520095980767,-0.023255813953488302,0.01603206412825653,0.014709357277882695,0.16870020544169972,0.16870020544169972,-0.03874130064552794
1999-09-01,167.9,4.2,5.22,230665,202427,45784.28972551848,1318.1719040643602,0.004787552363854086,0.0,0.029585798816567976,-0.04080622759670327,0.08487593118602277,0.08487593118602277,-0.0070183266155273705
1999-10-01,168.2,4.1,5.2,233193,193889,45932.0,1300.010009765625,0.0017867778439546456,-0.023809523809523947,-0.003831417624520994,0.010959616760236601,-0.04217816793214346,-0.04217816793214346,-0.01377809240413641
1999-11-01,168.3,4.1,5.42,240857,183986,45964.74169399227,1391.0028483072917,0.0005945303210466157,0.0,0.04230769230769216,0.032865480524715496,-0.05107561542944672,-0.05107561542944672,0.06999395224508431
1999-12-01,168.3,4.0,5.3,293013,202677,45915.969030232234,1428.6840931285512,0.0,-0.024390243902438935,-0.022140221402214055,0.21654342618234046,0.10158925135608143,0.10158925135608143,0.027089265034297982
2000-01-01,168.8,4.0,5.45,213709,185813,45983.0,1425.5855041503905,0.002970885323826611,0.0,0.028301886792452935,-0.27065010767440356,-0.08320628389013063,-0.08320628389013063,-0.0021688412386361433
2000-02-01,169.8,4.1,5.73,227087,189153,46182.75500746177,1388.8744995117188,0.005924170616113722,0.02499999999999991,0.05137614678899083,0.06259914182369486,0.017975060948372867,0.017975060948372867,-0.02575152772793554
2000-03-01,171.2,4.0,5.85,253717,212974,46505.970762186495,1442.212598717731,0.008244994110718329,-0.024390243902438935,0.02094240837696315,0.11726783127171525,0.1259350895835647,0.1259350895835647,0.03840382930550179
2000-04-01,171.3,3.8,6.02,239051,186872,46704.0,1461.3552567331415,0.0005841121495329116,-0.050000000000000044,0.029059829059828957,-0.05780456177552151,-0.12255956126099898,-0.12255956126099898,0.013273118008003904
2000-05-01,171.5,4.0,6.27,257581,190188,46748.156578779424,1418.4795476740057,0.0011675423234092097,0.05263157894736836,0.04152823920265791,0.07751483992955488,0.017744766471167406,0.017744766471167406,-0.029339689210811315
2000-06-01,172.4,4.0,6.53,255066,237143,46663.791013708105,1461.9590897993608,0.005247813411078717,0.0,0.04146730462519943,-0.00976391892259132,0.24688729047048175,0.24688729047048175,0.03065221645010796
2000-07-01,172.8,4.0,6.54,244445,159903,46624.0,1473.0024963378905,0.002320185614849146,0.0,0.0015313935681469104,-0.04164020292786963,-0.3257106471622607,-0.3257106471622607,0.007553841017565954
2000-08-01,172.8,4.1,6.5,257487,187688,46661.98955269688,1485.45825726053,0.0,0.02499999999999991,-0.006116207951070374,0.05335351510564745,0.17376159296573546,0.17376159296573546,0.00845603517550475
2000-09-01,173.7,3.9,6.52,243624,210685,46752.9425392259,1468.05400390625,0.005208333333333259,-0.04878048780487798,0.003076923076922977,-0.05383961132018311,0.12252781211372055,0.12252781211372055,-0.0117164203498904
2000-10-01,174.0,3.9,6.51,245167,187704,46777.0,1390.144092906605,0.0017271157167531026,0.0,-0.0015337423312883347,0.006333530358257011,-0.10907753280964472,-0.10907753280964472,-0.05307019414295355
2000-11-01,174.1,3.9,6.51,252145,185475,46712.741284881566,1375.0376034691221,0.0005747126436781436,0.0,0.0,0.028462231866442034,-0.011875079913054587,-0.011875079913054587,-0.010866851511699971
2000-12-01,174.0,3.9,6.4,294197,192978,46578.41622730701,1330.9294982910155,-0.0005743825387707346,0.0,-0.016897081413210335,0.166777052886236,0.040452891225232435,0.040452891225232435,-0.03207774468627256
2001-01-01,175.1,4.2,5.98,226791,167108,46519.0,1335.6390555245537,0.006321839080459801,0.0769230769230771,-0.06562499999999993,-0.22911858380608907,-0.13405673185544464,-0.13405673185544464,0.0035385474884923607
2001-02-01,175.8,4.2,5.49,223971,176646,46551.75621728401,1305.7515804893092,0.003997715591090856,0.0,-0.08193979933110374,-0.012434355860682311,0.05707686047346616,0.05707686047346616,-0.02237691007283893
2001-03-01,176.2,4.3,5.31,253439,201321,46661.50002387319,1185.850008877841,0.0022753128555175195,0.023809523809523725,-0.03278688524590179,0.13157060512298457,0.13968615196494683,0.13968615196494683,-0.09182571432656206
2001-04-01,176.9,4.4,4.8,249062,166962,46698.0,1189.8369995117187,0.0039727582292850006,0.023255813953488413,-0.096045197740113,-0.017270427992534643,-0.17066773958007364,-0.17066773958007364,0.003362137373216889
2001-05-01,177.7,4.3,4.21,268658,180620,46634.93774770049,1270.3686356977983,0.0045223289994347216,-0.022727272727272818,-0.12291666666666667,0.07867920437481435,0.0818030450042524,0.0818030450042524,0.06768291473464672
2001-06-01,178.0,4.5,3.97,260315,188450,46495.3343534172,1238.7104666573662,0.0016882386043894915,0.04651162790697683,-0.05700712589073631,-0.031054351629208887,0.04335068098770911,0.04335068098770911,-0.024920458637616383
2001-07-01,177.5,4.6,3.77,251504,144702,46390.0,1204.4495210193452,-0.002808988764044895,0.022222222222222143,-0.05037783375314864,-0.0338474540460596,-0.23214645794640487,-0.23214645794640487,-0.027658558283174428
2001-08-01,177.5,4.9,3.65,266460,171491,46344.13156751929,1178.5039274796195,0.0,0.0652173913043479,-0.03183023872679047,0.05946625103378067,0.1851322027338944,0.1851322027338944,-0.021541453657408116
2001-09-01,178.3,5.0,3.07,236210,169765,46353.43730370281,1044.643994140625,0.004507042253521165,0.020408163265306145,-0.1589041095890411,-0.11352548224874282,-0.010064668116694153,-0.010064668116694153,-0.11358463066412605
2001-10-01,177.7,5.3,2.49,265188,175302,46400.0,1076.5904381793478,-0.0033651149747617737,0.06000000000000005,-0.18892508143322462,0.12267897210109657,0.032615674609018264,0.032615674609018264,0.030581178102692785
2001-11-01,177.4,5.5,2.09,262004,160265,46477.89067602799,1129.6833321707588,-0.0016882386043892694,0.037735849056603765,-0.1606425702811246,-0.012006576466506824,-0.08577768650671413,-0.08577768650671413,0.04931577702027323
2001-12-01,176.7,5.7,1.82,298666,170130,46586.11413060406,1144.9300109863282,-0.003945885005637084,0.036363636363636376,-0.1291866028708133,0.13992916138684897,0.06155430068948298,0.06155430068948298,0.01349641831598225
2002-01-01,177.1,5.7,1.73,230546,152537,46683.0,1140.2076241629463,0.002263723825693287,0.0,-0.0494505494505495,-0.22808086625193358,-0.10340915770293302,-0.10340915770293302,-0.004124607424093707
2002-02-01,177.8,5.7,1.74,228084,167694,46754.71348721623,1100.6689388877467,0.0039525691699606735,0.0,0.005780346820809301,-0.010678996816253616,0.09936605544884203,0.09936605544884203,-0.03467674170677992
2002-03-01,178.8,5.7,1.73,257133,183541,46817.361303263315,1153.7910034179688,0.0056242969628796935,0.0,-0.005747126436781658,0.12736097227337306,0.09449950505086635,0.09449950505086635,0.048263435673857824
2002-04-01,179.8,5.9,1.75,257357,170163,46866.0,1112.034540349787,0.005592841163311046,0.03508771929824572,0.011560693641618602,0.0008711445049838229,-0.07288834647299514,-0.07288834647299514,-0.03619066446564689
2002-05-01,179.8,5.8,1.75,271682,176314,46904.82977172643,1079.2672784978693,0.0,-0.016949152542372947,0.0,0.0556619792739268,0.03614769368194026,0.03614769368194026,-0.029466046838447002
2002-06-01,179.9,5.8,1.75,260385,173578,46930.14233714159,1014.0480072021485,0.0005561735261401246,0.0,0.0,-0.04158170213705725,-0.015517769434077788,-0.015517769434077788,-0.060429212109991304
2002-07-01,180.1,5.8,1.73,266795,151584,46936.0,903.5854575417259,0.0011117287381878782,0.0,-0.011428571428571455,0.024617393475046656,-0.12670960605606696,-0.12670960605606696,-0.10893226836981706
2002-08-01,180.7,5.7,1.74,277716,176987,46919.962623089144,912.5522738370029,0.003331482509716821,-0.01724137931034475,0.005780346820809301,0.040934050488202534,0.16758364998944475,0.16758364998944475,0.009923595184535117
2002-09-01,181.0,5.7,1.75,246350,174195,46889.81876968138,867.8120056152344,0.0016602102933038765,0.0,0.005747126436781658,-0.11294271846058568,-0.015775169927734756,-0.015775169927734756,-0.04902762231214364
2002-10-01,181.3,5.7,1.75,259945,174042,46883.0,854.6313078507134,0.0016574585635360517,0.0,0.0,0.05518571138623907,-0.0008783260139498816,-0.0008783260139498816,-0.015188425234076597
2002-11-01,181.3,5.9,1.34,263738,164310,46906.16941759482,909.9270050048829,0.0,0.03508771929824572,-0.2342857142857142,0.014591548212121719,-0.055917537146206064,-0.055917537146206064,0.0647012303975043
2002-12-01,180.9,6.0,1.24,308821,167098,46958.7621525206,899.1785743350074,-0.0022062879205736463,0.016949152542372836,-0.0746268656716419,0.17093858298766196,0.016967926480433437,0.016967926480433437,-0.011812409798539591
2003-01-01,181.7,5.8,1.24,242271,160196,47027.0,895.8361903599331,0.004422332780541716,-0.033333333333333326,0.0,-0.21549700311831121,-0.041305102395001736,-0.041305102395001736,-0.0037171525995781662
2003-02-01,183.1,5.9,1.26,233478,169363,47100.018521527156,837.6189510947779,0.007705008255366019,0.017241379310344973,0.016129032258064502,-0.036294067387347195,0.057223651027491274,0.057223651027491274,-0.0649864784339248
